[INFO ] [2022-09-13 08:22:00,561] Register - Step 01: Navigate to 'Register' page
[INFO ] [2022-10-07 08:16:03,029] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-10-07 08:16:03,147] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-10-07 08:16:03,251] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-10-07 08:16:04,586] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-10-07 08:16:04,665] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-10-07 08:16:04,761] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-10-07 08:16:04,854] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-10-07 08:16:04,936] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-10-07 08:16:06,004] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-10-07 08:16:06,086] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-10-07 08:16:06,178] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-10-07 08:16:06,255] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-10-07 08:16:06,340] Edit_Post - Step 01: Open 'Admin' site
[INFO ] [2022-10-07 08:16:07,643] Create_Post - Step 02: Click to 'Posts' menu link
[INFO ] [2022-10-07 08:16:08,867] Edit_Post - Step 03: Input to Search textbox
[INFO ] [2022-10-07 08:16:09,067] Edit_Post - Step 04: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:16:11,055] Edit_Post - Step 05: Verify Post title is displayed
[INFO ] [2022-10-07 08:16:11,139] Edit_Post - Step 06: Verify Post author is displayed
[INFO ] [2022-10-07 08:16:11,227] Edit_Post - Step 07: Click To Post title link
[INFO ] [2022-10-07 08:16:14,018] Edit_Post - Step 08: Enter to edit post title
[INFO ] [2022-10-07 08:16:15,712] Edit_Post - Step 09: Enter to edit post body 
[INFO ] [2022-10-07 08:16:17,530] Edit_Post - Step 10: Click to 'Update' button
[INFO ] [2022-10-07 08:16:17,842] Edit_Post - Step 11: Verify 'Post updated.' message is displayed
[INFO ] [2022-10-07 08:16:19,168] -------------------------PASSED--------------------------
[INFO ] [2022-10-07 08:16:19,168] Edit_Post - Step 12: Open 'Search Post' page
[INFO ] [2022-10-07 08:16:20,326] Edit_Post - Step 13: Input to Search textbox
[INFO ] [2022-10-07 08:16:20,578] Edit_Post - Step 14: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:16:22,587] Edit_Post - Step 15: Verify Post title is displayed
[INFO ] [2022-10-07 08:16:22,732] Edit_Post - Step 16: Verify Post author is displayed
[INFO ] [2022-10-07 08:16:22,809] Edit_Post - Step 17: Open browser and End User site
[INFO ] [2022-10-07 08:16:23,760] Edit_Post - Step 18: Verify Post title is displayed at Home page
[INFO ] [2022-10-07 08:16:23,837] Edit_Post - Step 19: Verify Post current day is displayed at Home page
[INFO ] [2022-10-07 08:16:23,918] Edit_Post - Step 20: Verify Post body is displayed at Home page
[INFO ] [2022-10-07 08:16:23,993] Edit_Post - Step 21: Verify Post author is displayed at Home page
[INFO ] [2022-10-07 08:16:24,070] Edit_Post - Step 22: Click to 'Posts title' link
[INFO ] [2022-10-07 08:16:25,029] Edit_Post - Step 23: Verify Post infor is displayed at Post detail page
[INFO ] [2022-10-07 08:16:25,365] Delete_Post - Step 01: Open 'Admin' site
[INFO ] [2022-10-07 08:16:26,611] Delete_Post - Step 02: Click to 'Posts' menu link
[INFO ] [2022-10-07 08:16:27,912] Delete_Post - Step 03: Enter to Search textbox
[INFO ] [2022-10-07 08:16:28,121] Delete_Post - Step 04: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:16:30,047] Delete_Post - Step 05: Verify Post title is displayed
[INFO ] [2022-10-07 08:16:30,127] Delete_Post - Step 06: Verify Post author is displayed
[INFO ] [2022-10-07 08:16:30,210] Delete_Post - Step 07: Select Post detail checkbox
[INFO ] [2022-10-07 08:16:30,405] Delete_Post - Step 08: Select 'Move to Trash' item in dropdown
[INFO ] [2022-10-07 08:16:30,595] Delete_Post - Step 09: Click to 'Apply' button
[INFO ] [2022-10-07 08:16:32,509] Delete_Post - Step 10: Verify '1 post moved to the Trash.' message is displayed
[INFO ] [2022-10-07 08:16:32,597] Delete_Post - Step 11: Enter to Search textbox
[INFO ] [2022-10-07 08:16:32,775] Delete_Post - Step 12: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:16:34,609] Delete_Post - Step 13: Verify 'No posts found.' message is displayed
[INFO ] [2022-10-07 08:16:34,698] Delete_Post - Step 14: Open 'End User' site
[INFO ] [2022-10-07 08:16:35,575] Delete_Post - Step 15: Verify Post title is Undisplayed at Home page
[INFO ] [2022-10-07 08:16:40,661] Delete_Post - Step 16: Enter to Search textbox
[INFO ] [2022-10-07 08:16:40,890] Delete_Post - Step 17: Click to 'Search' button
[INFO ] [2022-10-07 08:16:41,988] Delete_Post - Step 18: Verify 'Nothing Found' message is displayed
[INFO ] [2022-10-07 08:16:42,073] OS name = windows 10
[INFO ] [2022-10-07 08:16:42,074] Driver instance name = chromedriver: chrome on windows (1b7f6e8335a85ff83d378c9f8fd52efd)
[INFO ] [2022-10-07 08:17:05,119] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-10-07 08:17:09,791] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-10-07 08:17:10,131] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-10-07 08:17:10,311] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-10-07 08:17:12,885] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-10-07 08:17:14,253] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-10-07 08:17:14,267] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-10-07 08:17:17,825] Create_Post - Step 04: Enter to post title
[INFO ] [2022-10-07 08:17:19,271] Create_Post - Step 05: Enter to post body
[INFO ] [2022-10-07 08:17:22,103] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-10-07 08:17:22,717] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-10-07 08:17:24,353] -------------------------PASSED--------------------------
[INFO ] [2022-10-07 08:17:24,483] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-10-07 08:17:25,671] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-10-07 08:17:25,959] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:17:27,980] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-10-07 08:17:28,157] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-10-07 08:17:28,278] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-10-07 08:17:29,545] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-10-07 08:17:29,634] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-10-07 08:17:29,714] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-10-07 08:17:29,793] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-10-07 08:17:29,875] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-10-07 08:17:31,068] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-10-07 08:17:31,155] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-10-07 08:17:31,233] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-10-07 08:17:31,311] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-10-07 08:17:31,398] Edit_Post - Step 01: Open 'Admin' site
[INFO ] [2022-10-07 08:17:32,674] Create_Post - Step 02: Click to 'Posts' menu link
[INFO ] [2022-10-07 08:17:34,018] Edit_Post - Step 03: Input to Search textbox
[INFO ] [2022-10-07 08:17:34,281] Edit_Post - Step 04: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:17:36,219] Edit_Post - Step 05: Verify Post title is displayed
[INFO ] [2022-10-07 08:17:36,317] Edit_Post - Step 06: Verify Post author is displayed
[INFO ] [2022-10-07 08:17:36,413] Edit_Post - Step 07: Click To Post title link
[INFO ] [2022-10-07 08:17:39,441] Edit_Post - Step 08: Enter to edit post title
[INFO ] [2022-10-07 08:17:40,708] Edit_Post - Step 09: Enter to edit post body 
[INFO ] [2022-10-07 08:17:42,798] Edit_Post - Step 10: Click to 'Update' button
[INFO ] [2022-10-07 08:17:43,077] Edit_Post - Step 11: Verify 'Post updated.' message is displayed
[INFO ] [2022-10-07 08:17:44,511] -------------------------PASSED--------------------------
[INFO ] [2022-10-07 08:17:44,511] Edit_Post - Step 12: Open 'Search Post' page
[INFO ] [2022-10-07 08:17:46,743] Edit_Post - Step 13: Input to Search textbox
[INFO ] [2022-10-07 08:17:46,944] Edit_Post - Step 14: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:17:48,880] Edit_Post - Step 15: Verify Post title is displayed
[INFO ] [2022-10-07 08:17:49,003] Edit_Post - Step 16: Verify Post author is displayed
[INFO ] [2022-10-07 08:17:49,085] Edit_Post - Step 17: Open browser and End User site
[INFO ] [2022-10-07 08:17:49,946] Edit_Post - Step 18: Verify Post title is displayed at Home page
[INFO ] [2022-10-07 08:17:50,032] Edit_Post - Step 19: Verify Post current day is displayed at Home page
[INFO ] [2022-10-07 08:17:50,096] Edit_Post - Step 20: Verify Post body is displayed at Home page
[INFO ] [2022-10-07 08:17:50,174] Edit_Post - Step 21: Verify Post author is displayed at Home page
[INFO ] [2022-10-07 08:17:50,238] Edit_Post - Step 22: Click to 'Posts title' link
[INFO ] [2022-10-07 08:17:51,180] Edit_Post - Step 23: Verify Post infor is displayed at Post detail page
[INFO ] [2022-10-07 08:17:51,515] Delete_Post - Step 01: Open 'Admin' site
[INFO ] [2022-10-07 08:17:52,812] Delete_Post - Step 02: Click to 'Posts' menu link
[INFO ] [2022-10-07 08:17:54,205] Delete_Post - Step 03: Enter to Search textbox
[INFO ] [2022-10-07 08:17:54,444] Delete_Post - Step 04: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:17:56,497] Delete_Post - Step 05: Verify Post title is displayed
[INFO ] [2022-10-07 08:17:56,589] Delete_Post - Step 06: Verify Post author is displayed
[INFO ] [2022-10-07 08:17:56,666] Delete_Post - Step 07: Select Post detail checkbox
[INFO ] [2022-10-07 08:17:56,822] Delete_Post - Step 08: Select 'Move to Trash' item in dropdown
[INFO ] [2022-10-07 08:17:56,986] Delete_Post - Step 09: Click to 'Apply' button
[INFO ] [2022-10-07 08:17:58,890] Delete_Post - Step 10: Verify '1 post moved to the Trash.' message is displayed
[INFO ] [2022-10-07 08:17:59,007] Delete_Post - Step 11: Enter to Search textbox
[INFO ] [2022-10-07 08:17:59,183] Delete_Post - Step 12: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:18:01,045] Delete_Post - Step 13: Verify 'No posts found.' message is displayed
[INFO ] [2022-10-07 08:18:01,132] Delete_Post - Step 14: Open 'End User' site
[INFO ] [2022-10-07 08:18:01,976] Delete_Post - Step 15: Verify Post title is Undisplayed at Home page
[INFO ] [2022-10-07 08:18:07,029] Delete_Post - Step 16: Enter to Search textbox
[INFO ] [2022-10-07 08:18:07,274] Delete_Post - Step 17: Click to 'Search' button
[INFO ] [2022-10-07 08:18:08,313] Delete_Post - Step 18: Verify 'Nothing Found' message is displayed
[INFO ] [2022-10-07 08:18:08,394] OS name = windows 10
[INFO ] [2022-10-07 08:18:08,394] Driver instance name = chromedriver: chrome on windows (6cbe6ceadb15582e6ba5bee5d20a2ff1)
[INFO ] [2022-10-07 08:18:53,577] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-10-07 08:18:57,996] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-10-07 08:18:58,373] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-10-07 08:18:58,585] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-10-07 08:19:01,031] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-10-07 08:19:02,417] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-10-07 08:19:02,429] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-10-07 08:19:05,943] Create_Post - Step 04: Enter to post title
[INFO ] [2022-10-07 08:19:07,612] Create_Post - Step 05: Enter to post body
[INFO ] [2022-10-07 08:19:10,241] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-10-07 08:19:10,865] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-10-07 08:19:12,371] -------------------------PASSED--------------------------
[INFO ] [2022-10-07 08:19:12,499] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-10-07 08:19:13,713] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-10-07 08:19:13,983] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:19:16,071] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-10-07 08:19:16,251] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-10-07 08:19:16,356] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-10-07 08:19:17,633] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-10-07 08:19:17,721] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-10-07 08:19:17,802] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-10-07 08:19:17,880] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-10-07 08:19:17,958] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-10-07 08:19:19,111] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-10-07 08:19:19,191] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-10-07 08:19:19,272] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-10-07 08:19:19,350] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-10-07 08:19:19,435] Edit_Post - Step 01: Open 'Admin' site
[INFO ] [2022-10-07 08:19:21,443] Create_Post - Step 02: Click to 'Posts' menu link
[INFO ] [2022-10-07 08:19:22,603] Edit_Post - Step 03: Input to Search textbox
[INFO ] [2022-10-07 08:19:22,825] Edit_Post - Step 04: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:19:24,782] Edit_Post - Step 05: Verify Post title is displayed
[INFO ] [2022-10-07 08:19:24,881] Edit_Post - Step 06: Verify Post author is displayed
[INFO ] [2022-10-07 08:19:24,958] Edit_Post - Step 07: Click To Post title link
[INFO ] [2022-10-07 08:19:27,962] Edit_Post - Step 08: Enter to edit post title
[INFO ] [2022-10-07 08:19:29,412] Edit_Post - Step 09: Enter to edit post body 
[INFO ] [2022-10-07 08:19:31,875] Edit_Post - Step 10: Click to 'Update' button
[INFO ] [2022-10-07 08:19:32,074] Edit_Post - Step 11: Verify 'Post updated.' message is displayed
[INFO ] [2022-10-07 08:19:33,089] -------------------------PASSED--------------------------
[INFO ] [2022-10-07 08:19:33,089] Edit_Post - Step 12: Open 'Search Post' page
[INFO ] [2022-10-07 08:19:34,319] Edit_Post - Step 13: Input to Search textbox
[INFO ] [2022-10-07 08:19:34,610] Edit_Post - Step 14: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:19:36,643] Edit_Post - Step 15: Verify Post title is displayed
[INFO ] [2022-10-07 08:19:36,743] Edit_Post - Step 16: Verify Post author is displayed
[INFO ] [2022-10-07 08:19:36,837] Edit_Post - Step 17: Open browser and End User site
[INFO ] [2022-10-07 08:19:37,693] Edit_Post - Step 18: Verify Post title is displayed at Home page
[INFO ] [2022-10-07 08:19:37,781] Edit_Post - Step 19: Verify Post current day is displayed at Home page
[INFO ] [2022-10-07 08:19:37,859] Edit_Post - Step 20: Verify Post body is displayed at Home page
[INFO ] [2022-10-07 08:19:37,939] Edit_Post - Step 21: Verify Post author is displayed at Home page
[INFO ] [2022-10-07 08:19:38,016] Edit_Post - Step 22: Click to 'Posts title' link
[INFO ] [2022-10-07 08:19:38,984] Edit_Post - Step 23: Verify Post infor is displayed at Post detail page
[INFO ] [2022-10-07 08:19:39,360] Delete_Post - Step 01: Open 'Admin' site
[INFO ] [2022-10-07 08:19:40,624] Delete_Post - Step 02: Click to 'Posts' menu link
[INFO ] [2022-10-07 08:19:41,937] Delete_Post - Step 03: Enter to Search textbox
[INFO ] [2022-10-07 08:19:42,175] Delete_Post - Step 04: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:19:44,188] Delete_Post - Step 05: Verify Post title is displayed
[INFO ] [2022-10-07 08:19:44,267] Delete_Post - Step 06: Verify Post author is displayed
[INFO ] [2022-10-07 08:19:44,345] Delete_Post - Step 07: Select Post detail checkbox
[INFO ] [2022-10-07 08:19:44,508] Delete_Post - Step 08: Select 'Move to Trash' item in dropdown
[INFO ] [2022-10-07 08:19:44,683] Delete_Post - Step 09: Click to 'Apply' button
[INFO ] [2022-10-07 08:19:46,749] Delete_Post - Step 10: Verify '1 post moved to the Trash.' message is displayed
[INFO ] [2022-10-07 08:19:46,831] Delete_Post - Step 11: Enter to Search textbox
[INFO ] [2022-10-07 08:19:47,030] Delete_Post - Step 12: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:19:48,893] Delete_Post - Step 13: Verify 'No posts found.' message is displayed
[INFO ] [2022-10-07 08:19:48,982] Delete_Post - Step 14: Open 'End User' site
[INFO ] [2022-10-07 08:19:49,882] Delete_Post - Step 15: Verify Post title is Undisplayed at Home page
[INFO ] [2022-10-07 08:19:54,917] Delete_Post - Step 16: Enter to Search textbox
[INFO ] [2022-10-07 08:19:55,132] Delete_Post - Step 17: Click to 'Search' button
[INFO ] [2022-10-07 08:19:56,213] Delete_Post - Step 18: Verify 'Nothing Found' message is displayed
[INFO ] [2022-10-07 08:19:56,324] OS name = windows 10
